"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-10",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-12",,"    2","0.84",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-22",,"    2","0.10",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-24",,"    2","0.51",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-28",,"    4","2.18",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-10",,,,,"0.29",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-15",,"    5","0.51",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-17",,"    2","0.36",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-20",,"    3","0.22",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-07-22",,"    2","0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-03",,"   12","1.21",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-05",,"    2","0.19",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-10",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-12",,"    2","0.40",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-26",,,,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-28",,,,,"0.56",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-29",,,,,"0.85",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-30",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-08-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-02",,,,,"1.15",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-09",,"    7","2.41",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-14",,"    5","0.72",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-18",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-20",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-21",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-26",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-27",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-28",,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-09-30",,"    2","0.27",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-10-02",,"    2","0.27",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-10-05",,"    3","0.05",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-10-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-10-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-10-19",,"   12","0.54",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-10-30",,"   11","2.47",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-11-06",,"    7","0.10",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0026","MASON 0.8 NW, MI US","2020-11-12",,"    6","0.10",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-15",,,,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-17",,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-18",,,,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-19",,,,,"0.18",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-20",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-21",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-23",,"    2","0.00",,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-26",,,,,"0.15",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-27",,,,,"0.29",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-10-31",,,,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-01",,,,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-03",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-05",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-06",,,,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-11",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-16",,,,,"0.16","0.7",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-17",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-18",,,,,"0.16","4.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-28",,,,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-11-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-01",,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-04",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-05",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-07",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-08",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-09",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-10",,,,,"0.08","1.3",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-11",,,,,"0.03","0.2",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-15",,,,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-16",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-17",,,,,"0.05","1.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-18",,,,,"0.02","0.3",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-19",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-20",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-22",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-23",,,,,"0.45","4.3",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-24",,,,,"0.15","4.3","6.0",,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-25",,,,,"0.12","5.5","9.0",,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-26",,,,,"0.01","0.5",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-27",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-29",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2022-12-31",,,,,"0.21",,,,,,,,,,,,,,,,,,,,
"US1MIIH0007","OKEMOS 0.6 ESE, MI US","2023-01-01",,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-12",,,,,"5.03",,,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-16",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-17",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-19",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-22",,"    3","0.00",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-23",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-24",,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-08-25",,,,,"0.56",,,,,,,,,,,,,,,,,,,,
"US1MIIH0018","EAST LANSING 1.8 NNE, MI US","2021-10-04",,"    3","1.19",,,,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-01-11",,,,,"1.85",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-01-23",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-01-26",,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-03-28",,,,,"0.95",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-03-29",,,,,"0.39",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-08",,,,,"0.45",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-09",,,,,"0.24",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-13",,,,,"0.07",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-15",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-21",,,,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-23",,,,,"0.21",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-24",,,,,"0.48",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-29",,,,,"0.58",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-04-30",,,,,"0.29",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-01",,,,,"0.45",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-02",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-06",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-14",,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-15",,,,,"1.59",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-18",,,,,"1.28",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-19",,,,,"1.20",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-20",,,,,"0.01",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-05-29",,,,,"0.32",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-02",,,,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-03",,,,,"0.06",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-11",,,,,"1.25",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-23",,,,,"0.21",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-25",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-27",,,,,"0.88",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-28",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-06-30",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-09",,,,,"0.26",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-10",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-11",,,,,"0.84",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-12",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-13",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-14",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-15",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-16",,,,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-17",,,,,"0.11",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-24",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-28",,,,,"0.00",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-29",,,,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-07-31",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-08-01",,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-08-02",,,,,"0.73",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-08-03",,,,,"0.25",,,,,,,,,,,,,,,,,,,,
"US1MIIH0006","LANSING 2.6 NE, MI US","2020-08-04",,,,,"0.32",,,,,,,,,,,,,,,,,,,,
